BCCmagmom_arithmetic_average,NdUnfilled_arithmetic_average,num_electron,NdUnfilled_composition_average,heusler type_0,AtomicRadii_min_value,BCCmagmom_composition_average,GSmagmom_composition_average,Group_composition_average,Column_composition_average,heusler type_2,NUnfilled_composition_average,MendeleevNumber_composition_average,phi_composition_average,GSenergy_pa_max_value,GSenergy_pa_min_value,ElectronAffinity_composition_average,n_ws^third_composition_average,Electronegativity_composition_average,valence_composition_average,ICSDVolume_min_value,GSenergy_pa_composition_average,BCCenergy_pa_composition_average,Polarizability_composition_average,phi_difference
0.1449747,1.3333333333333333,24,1.3333333333333333,0.0,1.246,0.1449747,0.19846490000000006,11.333333333333336,11.333333333333336,0.0,2.6666666666666665,67.66666666666667,5.383333333333333,-7.25364552,-7.25364552,100.9,1.7199999999999998,2.1266666666666665,4.666666666666667,10.8,-6.0668263775,-5.6773863833333325,6.343333333333333,0.34999999999999964
0.1449747,1.3333333333333333,24,1.3333333333333333,0.0,1.246,0.1449747,0.19846490000000006,11.333333333333336,11.333333333333336,0.0,2.6666666666666665,68.0,5.133333333333333,-7.25364552,-7.25364552,102.66666666666669,1.65,2.123333333333333,4.666666666666667,10.8,-5.8169530683333335,-5.5213623133333325,6.5699999999999985,0.6000000000000005
0.1449747,1.3333333333333333,24,1.3333333333333333,0.0,1.246,0.1449747,0.19846490000000006,11.333333333333336,11.333333333333336,0.0,2.6666666666666665,68.33333333333333,5.0,-7.25364552,-7.25364552,110.66666666666666,1.59,2.08,4.666666666666667,10.8,-5.63911081,-5.413012693333332,7.333333333333332,1.0
0.0215224,3.333333333333333,17,3.333333333333333,0.0,1.246,0.0215224,0.19847241111111116,9.0,9.0,0.0,5.0,59.0,4.4,-5.54632457,-5.54632457,58.66666666666666,1.5533333333333337,1.6866666666666663,3.333333333333333,10.8,-5.688991603333332,-5.583531426666666,9.4,1.4000000000000004
0.0215224,3.333333333333333,17,3.333333333333333,0.0,1.246,0.0215224,0.19847241111111116,9.0,9.0,0.0,5.0,59.33333333333333,4.366666666666666,-5.54632457,-5.54632457,53.33333333333333,1.5266666666666668,1.7533333333333334,3.333333333333333,10.8,-5.444602330833334,-5.359599303333333,9.84,1.4000000000000004
0.0215224,3.333333333333333,17,3.333333333333333,0.0,1.246,0.0215224,0.19847241111111116,9.0,9.0,0.0,5.0,59.66666666666666,4.3,-5.54632457,-5.54632457,53.33333333333333,1.48,1.7433333333333332,3.333333333333333,10.8,-5.3294512166666665,-5.251437423333333,10.35,1.4000000000000004
0.0215224,3.333333333333333,18,3.333333333333333,0.0,1.246,0.0215224,0.19847241111111116,9.333333333333334,9.333333333333334,0.0,4.666666666666666,60.66666666666666,4.566666666666666,-5.54632457,-5.54632457,88.19999999999997,1.59,1.7833333333333332,3.666666666666666,10.8,-6.248823231666668,-6.000805846666666,8.976666666666668,1.4000000000000004
0.0215224,3.333333333333333,18,3.333333333333333,0.0,1.246,0.0215224,0.19847241111111116,9.333333333333334,9.333333333333334,0.0,4.666666666666666,61.0,4.516666666666667,-5.54632457,-5.54632457,83.66666666666666,1.5466666666666669,1.82,3.666666666666666,10.8,-5.979197078333334,-5.792924013333333,9.08,1.4000000000000004
0.0215224,3.333333333333333,18,3.333333333333333,0.0,1.246,0.0215224,0.19847241111111116,9.333333333333334,9.333333333333334,0.0,4.666666666666666,61.33333333333333,4.383333333333334,-5.54632457,-5.54632457,84.0,1.5033333333333334,1.8033333333333328,3.666666666666666,10.8,-5.76086626,-5.665110863333332,9.486666666666666,1.4000000000000004
0.0215224,3.333333333333333,19,3.333333333333333,0.0,1.246,0.0215224,0.19847241111111116,9.666666666666668,9.666666666666668,0.0,4.333333333333333,62.33333333333333,4.85,-5.54632457,-5.54632457,67.56666666666666,1.64,1.88,4.0,10.8,-6.2406869108333325,-5.92781445,8.343333333333334,1.75
0.0215224,3.333333333333333,19,3.333333333333333,0.0,1.246,0.0215224,0.19847241111111116,9.666666666666668,9.666666666666668,0.0,4.333333333333333,62.66666666666666,4.6,-5.54632457,-5.54632457,69.33333333333333,1.57,1.8766666666666665,4.0,10.8,-5.990813601666668,-5.77179038,8.57,1.4000000000000004
0.0215224,3.333333333333333,19,3.333333333333333,0.0,1.246,0.0215224,0.19847241111111116,9.666666666666668,9.666666666666668,0.0,4.333333333333333,63.0,4.466666666666667,-5.54632457,-5.54632457,77.33333333333333,1.51,1.833333333333333,4.0,10.8,-5.8129713433333325,-5.6634407599999985,9.333333333333332,1.4000000000000004
0.0215224,3.0,18,3.0,0.0,1.246,0.0215224,0.19846490000000006,9.333333333333332,9.333333333333332,0.0,4.666666666666667,60.0,4.550000000000002,-5.54632457,-5.54632457,68.66666666666667,1.5933333333333333,1.7166666666666668,3.666666666666667,10.8,-6.077002793333333,-6.009528953333333,8.666666666666668,1.0
0.0215224,3.0,18,3.0,0.0,1.246,0.0215224,0.19846490000000006,9.333333333333332,9.333333333333332,0.0,4.666666666666667,60.33333333333333,4.516666666666667,-5.54632457,-5.54632457,63.33333333333334,1.5666666666666669,1.7833333333333332,3.666666666666667,10.8,-5.832613520833332,-5.7855968299999985,9.106666666666667,1.1000000000000003
0.0215224,3.0,18,3.0,0.0,1.246,0.0215224,0.19846490000000006,9.333333333333332,9.333333333333332,0.0,4.666666666666667,60.66666666666666,4.45,-5.54632457,-5.54632457,63.33333333333334,1.5199999999999998,1.7733333333333334,3.666666666666667,10.8,-5.717462406666666,-5.6774349499999985,9.616666666666667,1.3000000000000005
0.0215224,3.0,19,3.0,0.0,1.246,0.0215224,0.19846490000000006,9.666666666666668,9.666666666666668,0.0,4.333333333333333,61.66666666666666,4.716666666666667,-5.54632457,-5.54632457,98.2,1.63,1.8133333333333328,4.0,10.8,-6.636834421666666,-6.426803373333333,8.243333333333334,0.9500000000000002
0.0215224,3.0,19,3.0,0.0,1.246,0.0215224,0.19846490000000006,9.666666666666668,9.666666666666668,0.0,4.333333333333333,62.0,4.666666666666667,-5.54632457,-5.54632457,93.66666666666669,1.586666666666667,1.85,4.0,10.8,-6.367208268333332,-6.218921539999998,8.346666666666668,0.9500000000000002
0.0215224,3.0,19,3.0,0.0,1.246,0.0215224,0.19846490000000006,9.666666666666668,9.666666666666668,0.0,4.333333333333333,62.33333333333333,4.533333333333334,-5.54632457,-5.54632457,94.0,1.5433333333333332,1.8333333333333333,4.0,10.8,-6.14887745,-6.09110839,8.753333333333334,1.0499999999999998
0.0215224,3.0,20,3.0,0.0,1.246,0.0215224,0.19846490000000006,10.0,10.0,0.0,4.0,63.33333333333333,5.0,-5.54632457,-5.54632457,77.56666666666669,1.6799999999999995,1.91,4.333333333333334,10.8,-6.628698100833333,-6.353811976666666,7.61,1.2999999999999998
0.0215224,3.0,20,3.0,0.0,1.246,0.0215224,0.19846490000000006,10.0,10.0,0.0,4.0,63.66666666666666,4.75,-5.54632457,-5.54632457,79.33333333333334,1.61,1.9066666666666667,4.333333333333334,10.8,-6.378824791666666,-6.197787906666666,7.836666666666668,0.9500000000000002
0.0215224,3.0,20,3.0,0.0,1.246,0.0215224,0.19846490000000006,10.0,10.0,0.0,4.0,64.0,4.616666666666667,-5.54632457,-5.54632457,87.33333333333334,1.5499999999999998,1.8633333333333333,4.333333333333334,10.8,-6.200982533333333,-6.089438286666666,8.6,0.9500000000000002
0.0215224,2.333333333333333,19,2.333333333333333,0.0,1.246,0.0215224,0.19846490000000006,9.666666666666668,9.666666666666668,0.0,4.333333333333333,61.0,4.683333333333334,-5.54632457,-5.54632457,73.33333333333333,1.6233333333333335,1.7266666666666666,4.0,10.8,-6.26582141,-6.198044583333332,8.399999999999999,1.0
0.0215224,2.333333333333333,19,2.333333333333333,0.0,1.246,0.0215224,0.19846490000000006,9.666666666666668,9.666666666666668,0.0,4.333333333333333,61.33333333333333,4.65,-5.54632457,-5.54632457,68.0,1.596666666666667,1.7933333333333334,4.0,10.8,-6.0214321375000015,-5.97411246,8.84,1.1000000000000003
0.0215224,2.333333333333333,19,2.333333333333333,0.0,1.246,0.0215224,0.19846490000000006,9.666666666666668,9.666666666666668,0.0,4.333333333333333,61.66666666666666,4.583333333333333,-5.54632457,-5.54632457,68.0,1.55,1.7833333333333332,4.0,10.8,-5.9062810233333325,-5.86595058,9.35,1.3000000000000005
0.0215224,2.333333333333333,20,2.333333333333333,0.0,1.246,0.0215224,0.19846490000000006,10.0,10.0,0.0,4.0,62.66666666666666,4.85,-5.54632457,-5.54632457,102.86666666666666,1.66,1.8233333333333333,4.333333333333333,10.8,-6.825653038333334,-6.615319003333332,7.9766666666666675,0.5499999999999998
0.0215224,2.333333333333333,20,2.333333333333333,0.0,1.246,0.0215224,0.19846490000000006,10.0,10.0,0.0,4.0,63.0,4.8,-5.54632457,-5.54632457,98.33333333333331,1.616666666666667,1.86,4.333333333333333,10.8,-6.5560268850000005,-6.40743717,8.08,0.6500000000000004
0.0215224,2.333333333333333,20,2.333333333333333,0.0,1.246,0.0215224,0.19846490000000006,10.0,10.0,0.0,4.0,63.33333333333333,4.666666666666667,-5.54632457,-5.54632457,98.66666666666666,1.5733333333333337,1.8433333333333333,4.333333333333333,10.8,-6.337696066666667,-6.27962402,8.486666666666666,1.0499999999999998
0.0215224,2.333333333333333,21,2.333333333333333,0.0,1.246,0.0215224,0.19846490000000006,10.333333333333334,10.333333333333334,0.0,3.6666666666666665,64.33333333333333,5.133333333333333,-5.54632457,-5.54632457,82.23333333333333,1.71,1.92,4.666666666666667,10.8,-6.8175167175,-6.5423276066666665,7.343333333333333,0.8999999999999995
0.0215224,2.333333333333333,21,2.333333333333333,0.0,1.246,0.0215224,0.19846490000000006,10.333333333333334,10.333333333333334,0.0,3.6666666666666665,64.66666666666666,4.883333333333333,-5.54632457,-5.54632457,84.0,1.64,1.9166666666666663,4.666666666666667,10.8,-6.567643408333334,-6.3863035366666665,7.5699999999999985,0.5499999999999998
0.0215224,2.333333333333333,21,2.333333333333333,0.0,1.246,0.0215224,0.19846490000000006,10.333333333333334,10.333333333333334,0.0,3.6666666666666665,65.0,4.75,-5.54632457,-5.54632457,92.0,1.58,1.873333333333333,4.666666666666667,10.8,-6.38980115,-6.277953916666666,8.333333333333332,0.7999999999999998
0.2943800333333333,2.333333333333333,20,2.333333333333333,0.0,1.24,0.2943800333333333,0.19856827356321835,10.0,10.0,0.0,4.0,62.0,4.616666666666667,-5.54632457,-5.54632457,52.0,1.5833333333333337,1.69,4.333333333333334,10.8,-6.104104313446666,-5.986578976666666,7.666666666666668,1.0
0.2943800333333333,2.333333333333333,20,2.333333333333333,0.0,1.24,0.2943800333333333,0.19856827356321835,10.0,10.0,0.0,4.0,62.33333333333333,4.583333333333333,-5.54632457,-5.54632457,46.66666666666666,1.5566666666666669,1.7566666666666668,4.333333333333334,10.8,-5.859715040946669,-5.762646853333332,8.106666666666667,1.1000000000000003
0.2943800333333333,2.333333333333333,20,2.333333333333333,0.0,1.24,0.2943800333333333,0.19856827356321835,10.0,10.0,0.0,4.0,62.66666666666666,4.516666666666667,-5.54632457,-5.54632457,46.66666666666666,1.51,1.7466666666666666,4.333333333333334,10.8,-5.74456392678,-5.654484973333332,8.616666666666667,1.3000000000000005
0.2943800333333333,2.333333333333333,21,2.333333333333333,0.0,1.24,0.2943800333333333,0.19856827356321835,10.333333333333334,10.333333333333334,0.0,3.666666666666667,63.66666666666666,4.783333333333333,-5.54632457,-5.54632457,81.53333333333333,1.62,1.7866666666666666,4.666666666666667,10.8,-6.66393594178,-6.403853396666666,7.243333333333334,0.75
0.2943800333333333,2.333333333333333,21,2.333333333333333,0.0,1.24,0.2943800333333333,0.19856827356321835,10.333333333333334,10.333333333333334,0.0,3.666666666666667,64.0,4.733333333333333,-5.54632457,-5.54632457,77.0,1.5766666666666669,1.8233333333333333,4.666666666666667,10.8,-6.394309788446669,-6.195971563333332,7.346666666666668,0.75
0.2943800333333333,2.333333333333333,21,2.333333333333333,0.0,1.24,0.2943800333333333,0.19856827356321835,10.333333333333334,10.333333333333334,0.0,3.666666666666667,64.33333333333333,4.6000000000000005,-5.54632457,-5.54632457,77.33333333333334,1.5333333333333334,1.8066666666666664,4.666666666666667,10.8,-6.1759789701133325,-6.068158413333332,7.753333333333334,1.0499999999999998
0.2943800333333333,2.333333333333333,22,2.333333333333333,0.0,1.24,0.2943800333333333,0.19856827356321835,10.666666666666668,10.666666666666668,0.0,3.333333333333333,65.33333333333333,5.066666666666666,-5.54632457,-5.54632457,60.90000000000001,1.67,1.8833333333333333,5.0,10.8,-6.6557996209466666,-6.330862000000001,6.61,1.0999999999999996
0.2943800333333333,2.333333333333333,22,2.333333333333333,0.0,1.24,0.2943800333333333,0.19856827356321835,10.666666666666668,10.666666666666668,0.0,3.333333333333333,65.66666666666666,4.816666666666666,-5.54632457,-5.54632457,62.66666666666667,1.6,1.88,5.0,10.8,-6.40592631178,-6.17483793,6.836666666666668,0.75
0.2943800333333333,2.333333333333333,22,2.333333333333333,0.0,1.24,0.2943800333333333,0.19856827356321835,10.666666666666668,10.666666666666668,0.0,3.333333333333333,66.0,4.683333333333334,-5.54632457,-5.54632457,70.66666666666666,1.54,1.8366666666666664,5.0,10.8,-6.228084053446668,-6.06648831,7.6,0.7999999999999998
0.7250766666666667,2.0,21,2.0,0.0,1.2409999999999999,0.7250766666666667,0.9020191666666668,10.333333333333332,10.333333333333332,0.0,3.666666666666667,63.0,4.776666666666667,-5.54632457,-5.54632457,60.0,1.6366666666666667,1.7833333333333332,4.0,10.8,-5.85907735,-5.79160351,7.333333333333332,1.0
0.7250766666666667,2.0,21,2.0,0.0,1.2409999999999999,0.7250766666666667,0.9020191666666668,10.333333333333332,10.333333333333332,0.0,3.666666666666667,63.33333333333333,4.743333333333333,-5.54632457,-5.54632457,54.66666666666666,1.61,1.85,4.0,10.8,-5.6146880775,-5.5676713866666665,7.7733333333333325,1.1000000000000003
0.7250766666666667,2.0,21,2.0,0.0,1.2409999999999999,0.7250766666666667,0.9020191666666668,10.333333333333332,10.333333333333332,0.0,3.666666666666667,63.66666666666666,4.676666666666667,-5.54632457,-5.54632457,54.66666666666666,1.5633333333333332,1.84,4.0,10.8,-5.499536963333332,-5.4595095066666675,8.283333333333333,1.3000000000000005
0.7250766666666667,2.0,22,2.0,0.0,1.2409999999999999,0.7250766666666667,0.9020191666666668,10.666666666666668,10.666666666666668,0.0,3.333333333333333,64.66666666666666,4.943333333333333,-5.54632457,-5.54632457,89.53333333333332,1.6733333333333331,1.88,4.333333333333333,10.8,-6.4189089783333335,-6.20887793,6.91,0.5
0.7250766666666667,2.0,22,2.0,0.0,1.2409999999999999,0.7250766666666667,0.9020191666666668,10.666666666666668,10.666666666666668,0.0,3.333333333333333,65.0,4.8933333333333335,-5.54632457,-5.54632457,85.0,1.63,1.9166666666666663,4.333333333333333,10.8,-6.149282825,-6.000996096666666,7.013333333333333,0.6500000000000004
0.7250766666666667,2.0,22,2.0,0.0,1.2409999999999999,0.7250766666666667,0.9020191666666668,10.666666666666668,10.666666666666668,0.0,3.333333333333333,65.33333333333333,4.760000000000002,-5.54632457,-5.54632457,85.33333333333334,1.586666666666667,1.9,4.333333333333333,10.8,-5.930952006666668,-5.873182946666668,7.42,1.0499999999999998
0.7250766666666667,2.0,23,2.0,0.0,1.2409999999999999,0.7250766666666667,0.9020191666666668,11.0,11.0,0.0,3.0,66.33333333333333,5.226666666666667,-5.54632457,-5.54632457,68.9,1.7233333333333332,1.9766666666666663,4.666666666666667,10.8,-6.4107726575,-6.135886533333332,6.276666666666666,0.6200000000000001
0.7250766666666667,2.0,23,2.0,0.0,1.2409999999999999,0.7250766666666667,0.9020191666666668,11.0,11.0,0.0,3.0,66.66666666666666,4.976666666666667,-5.54632457,-5.54632457,70.66666666666667,1.653333333333333,1.9733333333333327,4.666666666666667,10.8,-6.1608993483333325,-5.979862463333332,6.503333333333333,0.4000000000000004
0.7250766666666667,2.0,23,2.0,0.0,1.2409999999999999,0.7250766666666667,0.9020191666666668,11.0,11.0,0.0,3.0,67.0,4.843333333333334,-5.54632457,-5.54632457,78.66666666666666,1.5933333333333333,1.93,4.666666666666667,10.8,-5.98305709,-5.871512843333332,7.266666666666667,0.7999999999999998
0.0322836,1.0,23,1.3333333333333333,0.0,1.246,0.0430448,0.3969298000000001,11.0,11.0,0.0,3.0,65.0,4.866666666666667,-5.54632457,-5.54632457,89.0,1.63,1.81,3.0,10.8,-4.946024086666667,-4.842821736666666,6.8,1.0
0.0322836,1.0,23,1.3333333333333333,0.0,1.246,0.0430448,0.3969298000000001,11.0,11.0,0.0,3.0,65.33333333333333,4.833333333333333,-5.54632457,-5.54632457,83.66666666666667,1.6033333333333335,1.8766666666666665,3.0,10.8,-4.701634814166667,-4.618889613333334,7.24,1.1000000000000003
0.0322836,1.0,23,1.3333333333333333,0.0,1.246,0.0430448,0.3969298000000001,11.0,11.0,0.0,3.0,65.66666666666666,4.766666666666667,-5.54632457,-5.54632457,83.66666666666667,1.5566666666666666,1.8666666666666667,3.0,10.8,-4.5864837000000005,-4.510727733333333,7.75,1.3000000000000005
0.0322836,1.0,24,1.3333333333333333,0.0,1.246,0.0430448,0.3969298000000001,11.333333333333336,11.333333333333336,0.0,2.6666666666666665,66.66666666666666,5.033333333333333,-5.54632457,-5.54632457,118.53333333333332,1.6666666666666667,1.9066666666666665,3.333333333333333,10.8,-5.505855715000001,-5.260096156666666,6.376666666666668,0.5
0.0322836,1.0,24,1.3333333333333333,0.0,1.246,0.0430448,0.3969298000000001,11.333333333333336,11.333333333333336,0.0,2.6666666666666665,67.0,4.983333333333333,-5.54632457,-5.54632457,114.0,1.6233333333333335,1.9433333333333327,3.333333333333333,10.8,-5.236229561666667,-5.052214323333333,6.48,0.6500000000000004
0.0322836,1.0,24,1.3333333333333333,0.0,1.246,0.0430448,0.3969298000000001,11.333333333333336,11.333333333333336,0.0,2.6666666666666665,67.33333333333333,4.8500000000000005,-5.54632457,-5.54632457,114.33333333333334,1.58,1.9266666666666663,3.333333333333333,10.8,-5.017898743333333,-4.924401173333333,6.886666666666668,1.0499999999999998
0.0322836,1.0,25,1.3333333333333333,0.0,1.246,0.0430448,0.3969298000000001,11.666666666666668,11.666666666666668,0.0,2.333333333333333,68.33333333333333,5.316666666666666,-5.54632457,-5.54632457,97.9,1.7166666666666668,2.003333333333333,3.666666666666667,10.8,-5.497719394166667,-5.18710476,5.743333333333332,0.34999999999999964
0.0322836,1.0,25,1.3333333333333333,0.0,1.246,0.0430448,0.3969298000000001,11.666666666666668,11.666666666666668,0.0,2.333333333333333,68.66666666666666,5.066666666666666,-5.54632457,-5.54632457,99.66666666666669,1.6466666666666667,2.0,3.666666666666667,10.8,-5.247846085000001,-5.03108069,5.97,0.4000000000000004
0.0322836,1.0,25,1.3333333333333333,0.0,1.246,0.0430448,0.3969298000000001,11.666666666666668,11.666666666666668,0.0,2.333333333333333,69.0,4.933333333333334,-5.54632457,-5.54632457,107.66666666666666,1.586666666666667,1.9566666666666663,3.666666666666667,10.8,-5.0700038266666665,-4.92273107,6.7333333333333325,0.7999999999999998
0.0,5.666666666666666,13,6.5,0.0,1.4480000000000002,0.0,8.808333333325e-06,5.75,5.75,1.0,7.75,35.0,3.5500000000000003,-6.28551309,-6.28551309,21.3,1.3075,1.51,3.25,17.6,-5.753263815,-5.6648388875,14.9625,0.6499999999999999
0.0,5.666666666666666,14,6.5,0.0,1.32,0.0,8.808333333325e-06,6.0,6.0,1.0,7.5,35.75,3.75,-6.28551309,-6.28551309,47.45,1.39,1.54,3.5,17.6,-6.442792826250002,-6.226865205,13.9325,1.4500000000000002
0.0,5.666666666666666,14,6.5,0.0,1.4480000000000002,0.0,8.808333333325e-06,6.0,6.0,1.0,7.5,36.25,3.6125,-6.28551309,-6.28551309,44.3,1.3250000000000002,1.555,3.5,17.6,-6.0768250975,-5.9750939675,14.315,0.9000000000000004
0.0,5.666666666666666,15,6.5,0.0,1.28,0.0,8.808333333325e-06,6.25,6.25,1.0,7.25,37.0,3.9625,-6.28551309,-6.28551309,31.975,1.4275000000000002,1.6124999999999998,3.75,17.6,-6.4366905856250005,-6.1721216575,13.4575,2.3
0.0,5.666666666666666,15,6.5,0.0,1.39,0.0,8.808333333325e-06,6.25,6.25,1.0,7.25,37.25,3.775,-6.28551309,-6.28551309,33.3,1.375,1.61,3.75,17.6,-6.24928560375,-6.055103605,13.6275,1.5499999999999998
0.0,5.333333333333334,16,6.25,0.0,1.321,0.0,3.175e-06,6.5,6.5,1.0,7.0,38.0,3.8875,-6.28551309,-6.28551309,40.8,1.4049999999999998,1.6324999999999998,4.0,13.8,-6.54029399625,-6.37460175,13.0775,1.5499999999999998
0.0,3.0,23,4.5,0.0,1.28,0.0,3.175e-06,8.25,8.25,1.0,5.25,43.5,4.0375,-6.28551309,-6.28551309,26.975,1.3775,1.64,3.25,15.1,-4.802883784375,-4.546077505,8.353333333325,2.3
0.0,3.0,23,4.5,0.0,1.3319999999999999,0.0,3.175e-06,8.25,8.25,1.0,5.25,43.75,3.85,-6.28551309,-6.28551309,28.3,1.3250000000000002,1.6375000000000002,3.25,15.1,-4.6154788025,-4.4290594525,8.523333333325,1.5499999999999998
0.0,5.0,18,5.75,0.0,1.321,0.0,1.126666666665e-05,7.0,7.0,1.0,6.5,54.0,4.1625,-7.77522712,-7.77522712,41.75,1.5299999999999998,1.7225,4.5,13.8,-7.285151011249999,-7.1191902250000005,11.4775,1.0
0.0215224,3.333333333333333,21,4.5,0.0,1.246,0.0161418,0.14885994166666666,7.75,7.75,1.0,5.75,55.0,4.25,-7.77522712,-7.77522712,49.0,1.545,1.65,3.5,10.8,-6.2105504825,-6.1029655975,10.7,1.4000000000000004
0.0,2.333333333333333,24,3.5,0.0,1.278,0.0,0.0,8.5,8.5,1.0,5.0,57.25,4.2875,-8.93926069,-8.93926069,65.825,1.535,1.6925,3.75,11.8,-6.32614983,-6.2928989475,9.4375,0.25
0.0,2.333333333333333,27,3.5,0.0,1.321,0.0,0.0,9.25,9.25,1.0,4.25,61.25,4.35,-8.93926069,-8.93926069,44.25,1.5099999999999998,1.7725,4.25,13.8,-5.9423526025,-5.8126442175,5.8233333333249995,0.7000000000000002
0.0,1.6666666666666667,28,2.5,0.0,1.249,0.0,0.0,9.5,9.5,1.0,4.0,61.25,4.825,-9.50571654,-9.50571654,79.5,1.645,1.8525,4.75,11.8,-7.0231492356250005,-6.83388466,8.245000000000001,1.0999999999999996
0.0,1.6666666666666667,29,2.5,0.0,1.249,0.0,0.0,9.75,9.75,1.0,3.75,62.5,4.7375,-9.50571654,-9.50571654,49.925,1.6075,1.79,4.75,12.0,-6.412985509375,-6.212435715,5.253333333325,1.4500000000000002
0.2943800333333333,2.333333333333333,29,3.0,0.0,1.24,0.42542825,0.14900373534482753,9.75,9.75,1.0,3.75,62.0,4.9125000000000005,-9.020565250339999,-9.020565250339999,45.675,1.6550000000000002,1.7999999999999998,5.5,10.8,-7.246991028295,-6.96574919,7.3075,1.0999999999999996
0.2728576333333333,1.6666666666666667,31,2.5,0.0,1.24,0.40928645,0.0001550603448275,10.25,10.25,1.0,3.25,64.0,4.6375,-9.020565250339999,-9.020565250339999,17.925,1.5475,1.735,5.25,12.2,-6.170409864544999,-5.895237305,4.1533333333249995,1.4500000000000002
0.2728576333333333,1.6666666666666667,31,2.5,0.0,1.24,0.40928645,0.0001550603448275,10.25,10.25,1.0,3.25,64.5,4.35,-9.020565250339999,-9.020565250339999,25.25,1.45,1.7,5.25,12.2,-5.84962318892,-5.6969570375,4.895833333325,0.3500000000000005
0.7035542666666667,1.3333333333333333,32,2.0,0.0,1.2409999999999999,1.0553313999999998,1.0553313999999998,10.5,10.5,1.0,3.0,64.5,4.7775,-8.28548436,-8.28548436,60.825,1.6124999999999998,1.935,4.75,11.7,-6.2256281637500015,-6.1072049975,6.815,0.4799999999999995
0.7035542666666667,1.3333333333333333,32,2.0,0.0,1.2409999999999999,1.0553313999999998,1.0553313999999998,10.5,10.5,1.0,3.0,64.75,4.6775,-8.28548436,-8.28548436,66.825,1.5675,1.9025,4.75,11.7,-6.09224647,-6.0259427825,7.387500000000001,0.5299999999999994
0.7035542666666667,1.3333333333333333,32,2.0,0.0,1.2409999999999999,1.0553313999999998,1.0553313999999998,10.5,10.5,1.0,3.0,64.5,4.6275,-8.28548436,-8.28548436,42.0,1.5575,1.83,4.5,11.7,-5.606752045,-5.5016062775,4.205833333325,0.8300000000000001
0.7035542666666667,1.3333333333333333,32,2.0,0.0,1.2409999999999999,1.0553313999999998,1.0553313999999998,10.5,10.5,1.0,3.0,64.75,4.5275,-8.28548436,-8.28548436,42.25,1.525,1.8175,4.5,11.7,-5.44300393125,-5.405746415,4.5108333333249995,0.8300000000000001
0.7035542666666667,1.3333333333333333,33,2.0,0.0,1.2409999999999999,1.0553313999999998,1.0553313999999998,10.75,10.75,1.0,2.75,65.75,4.69,-8.28548436,-8.28548436,31.25,1.5750000000000002,1.8725,4.75,11.7,-5.6154644375,-5.4857560525,3.823333333325,0.8300000000000001
0.5828681333333333,1.6666666666666663,31,2.0,0.0,1.246,0.8581603999999999,0.923084275,10.25,10.25,1.0,3.25,62.75,4.875,-7.080389145,-7.080389145,70.0,1.64,1.87,3.0,10.8,-5.679839540625,-5.594425735,7.48,1.1000000000000003
0.5828681333333333,1.6666666666666663,31,2.0,0.0,1.246,0.8581603999999999,0.923084275,10.25,10.25,1.0,3.25,63.0,4.824999999999998,-7.080389145,-7.080389145,70.0,1.605,1.8625,3.0,10.8,-5.593476205,-5.513304325,7.862500000000002,1.3000000000000005
0.5828681333333333,1.6666666666666663,32,2.0,0.0,1.246,0.8581603999999999,0.923084275,10.5,10.5,1.0,3.0,63.75,5.025,-7.080389145,-7.080389145,96.15,1.6875,1.8925,3.25,10.8,-6.28300521625,-6.0753306425,6.8325000000000005,0.5
0.5828681333333333,1.6666666666666663,32,2.0,0.0,1.246,0.8581603999999999,0.923084275,10.5,10.5,1.0,3.0,64.0,4.9875,-7.080389145,-7.080389145,92.75,1.655,1.92,3.25,10.8,-6.08078560125,-5.9194192675,6.91,0.6500000000000004
0.5828681333333333,1.6666666666666663,32,2.0,0.0,1.246,0.8581603999999999,0.923084275,10.5,10.5,1.0,3.0,64.25,4.887499999999998,-7.080389145,-7.080389145,93.0,1.6225,1.9075,3.25,10.8,-5.9170374875,-5.823559405,7.215,1.0499999999999998
0.5613457333333333,1.0,32,1.5,0.0,1.253,0.8420186,0.7742356,10.5,10.5,1.0,3.0,63.75,4.637499999999998,-7.080389145,-7.080389145,71.825,1.535,1.86,2.75,11.1,-5.1270587675,-5.064241385,7.699999999999998,1.1999999999999995
0.5613457333333333,1.0,33,1.5,0.0,1.253,0.8420186,0.7742356,10.75,10.75,1.0,2.75,64.5,4.8375,-7.080389145,-7.080389145,97.975,1.6175,1.89,3.0,11.1,-5.81658777875,-5.6262677025,6.67,0.6499999999999995
0.0,0.0,38,0.0,0.0,1.278,0.0,0.0,12.0,12.0,1.0,1.5,68.75,4.425,-3.68065482,-3.68065482,92.55,1.44,1.8375,2.5,11.8,-3.50655689,-3.3362191125000003,3.0033333333249996,0.6000000000000005
0.0,0.0,38,0.0,0.0,1.278,0.0,0.0,12.0,12.0,1.0,1.5,69.0,4.3875,-3.68065482,-3.68065482,89.15,1.4075,1.865,2.5,11.8,-3.304337275,-3.1803077375,3.0808333333249998,0.4500000000000002
0.0,0.0,39,0.0,0.0,1.278,0.0,0.0,12.25,12.25,1.0,1.25,70.0,4.6375,-3.68065482,-3.68065482,77.075,1.4775,1.91,2.75,11.8,-3.5004546493750004,-3.281475565,2.5283333333250004,1.4500000000000002
